movie_id,title,tag
27004,ca$h,"crime thriller comedy independent film money pyke kubic sam phelan leslie phelan stephenmilburnanderson in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
15013,wah-wah,"drama adultery brain tumor south africa alcoholism divorce harry compton ruby compton gwen traherne richarde.grant in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
8374,the boondock saints,"action thriller crime arbitrary law boston twin brother russian mafia prologue irish police station pager duringcreditsstinger paul smecker murphy mcmanus connor mcmanus troyduffy in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
277519,z storm,"crime thriller william luk supt wong angel leung davidlam in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
78381,twixt,"horror thriller sheriff vampire orphanage writer edgar allen poe ghost murder mystery hall baltimore bobby lagrange edgar allan poe francisfordcoppola in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
164372,the snow queen,"animation fantasy orm (voice) vospitatel (voice) tsvetochnitsa (voice) vladlenbarbe maksimsveshnikov in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
294512,alpha and omega: the legend of the saw tooth cave,"family animation comedy adventure runt humphrey claudette richardrich in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
8879,pale rider,"romance western gunslinger showdown marshal blackmail mine settler gold mining town violence killer preacher gold miner strange person preacher hull barret sarah wheeler clinteastwood in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13001,stargate: the ark of truth,"adventure science fiction wormhole space travel supernatural powers spaceship alien cameron mitchell samantha carter teal'c robertc.cooper in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9571,dazed and confused,"comedy drama 1970s texas high school comedy coming of age summer teenager period drama great soundtrack randall 'pink' floyd ron slater mitch kramer richardlinklater in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13649,high school musical 2,"comedy drama family music musical music summer teenager summer job country club troy bolton gabriella montez sharpay evans kennyortega in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
325373,two lovers and a bear,"drama romance small town lovers bear north pole roman lucy bear (voice) kimnguyen in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
334527,criminal activities,"thriller crime drama mobster money problems borrow trouble classmates investment bűnös utakon noah eddie zach jackieearlehaley in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
2211,aimee & jaguar,"drama history romance berlin jew forbidden love lesbian relationship homosexuality lesbian interest felice "" jaguar "" schragenheim lilly "" aimee "" wüst ilse maxfärberböck in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13919,the chumscrubber,"comedy drama suicide father son relationship surreal independent film parallel world dean crystal billy arieposin in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
14576,shade,"action thriller crime vernon charlie miller tiffany damiannieman in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
82505,house at the end of the street,"horror thriller mother daughter relationship cross dressing violence mother son relationship father son conflict elissa cassidy ryan jacobson sarah cassidy marktonderai in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
46738,incendies,"drama war mystery prison middle east rape muslim militia interpreter son christian orphanage swimming pool massacre checkpoint political assassination twins will nawal jeanne marwan simon marwan denisvilleneuve in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
38970,"remember me, my love","drama comedy romance eroticism carlo ristuccia giulia ristuccia alessia gabrielemuccino in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
41009,perrier’s bounty,"action comedy crime drama suspense michael mccrea darren perrier jim mccrea ianfitzgibbon in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
7347,elite squad,"drama action crime slum police brutality brazilian war on drugs rio de janeiro drug traffic drug dealer torture by the police special forces law enforcement capitão nascimento neto andré matias josépadilha in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
250546,annabelle,"horror prequel evil doll killer doll spin off doll demonic possession killer toys toy comes to life mia form john form father perez johnr.leonetti in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
38415,bran nue dae,"comedy drama foreign romance musical woman director willie father benedictus rosie rachelperkins in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
650,boyz n the hood,"crime drama street gang black people rap music hip-hop street war rapper violence in schools los angeles jason 'furious' styles tré styles darin 'doughboy' baker johnsingleton in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
16620,la bamba,"drama music musical death dying young nostalgic mexican american rising star marital rape ritchie valens donna ludwig rosie morales luisvaldez in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
25113,the four seasons,"comedy drama romance jack burroughs kate burroughs nick callan alanalda in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11033,dressed to kill,"horror mystery thriller transvestism taxi prostitute subway shower one-night stand manipulation nightmare seduction photography friendship assault alter ego murder stalking violence psychiatrist interrogation desire guilt extramarital affair hitchcockian straight razor exhibitionism elevator dark secrets white gloves doctor robert elliott kate miller liz blake briandepalma in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
34723,the adventures of huck finn,"action adventure drama family southern accent wanted man lynch mob reflection in water lesson nosebleed bloodhound fake accent grave digging huck finn jim the duke stephensommers in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9430,go,"crime comedy thriller ecstasy drug dealing drug reference to family circus high bisexual man multiple storylines ronna claire zack dougliman in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
8998,friends with money,"comedy drama romance midlife crisis marriage money divorce fashion woman director christine david richard nicoleholofcener in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10514,the andromeda strain,"science fiction thriller nasa new mexico biological weapon epilepsy secret lab alien phenomenons chemistry biology suspense nuclear threat science dr. jeremy stone dr. charles dutton dr. mark hall robertwise in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10496,bats,"horror thriller mutation bat attack closed mine bat attack boy eaten sheriff emmett kimsey dr. sheila casper dr. alexander mccabe louismorneau in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1591,nowhere in africa,"drama loss of family emigration world war ii jew national socialism kenia only child farm marriage crisis capture woman director emigrant jettel redlich walter redlich owuor carolinelink in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
76025,shame,"drama pornography brother sister relationship sex addiction new york city thirty something sex addict brandon sullivan sissy sullivan david stevemcqueen in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
4836,layer cake,"drama thriller crime kidnapping ecstasy drug traffic drug mule hitman mission of murder planned murder drug smuggle exit murder xxxx clarkie gene matthewvaughn in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
14631,the work and the glory ii: american zion,"drama benjamin steed mary ann steed joshua steed sterlingvanwagenen in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
87499,the east,"drama thriller secret organization murder environmentalism vanity film eco-terrorists multiple felonies sarah benji izzy zalbatmanglij in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
18923,a home at the end of the world,"romance drama gay aids based on novel art house tantrum bisexual lgbt bobby morrow (1982) jonathan glover (1982) clare michaelmayer in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
26665,aberdeen,"drama comedy foreign alcohol cocaine daughter road trip independent film lawyer tomas kaisa clive hanspettermoland in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
28089,the messenger,"drama history independent film wounded soldier iraq war will montgomery tony stone kelly orenmoverman in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
62255,tracker,"action drama thriller adventure arjan kereama bryce iansharp in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
5708,control,"drama manchester city medicine new love epilepsy wife punk recording contract record producer record label music independent film extramarital affair music band ian curtis debbie curtis annik honoré antoncorbijn in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
218,the terminator,"action thriller science fiction saving the world artificial intelligence rebel cyborg shotgun killer robot sun glasses dystopia car chase laser gun urban setting future war the terminator kyle reese sarah connor jamescameron in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
338,"good bye, lenin!","comedy drama romance bureaucracy berlin wall police state coma loss of mother wife husband relationship patriotism german democratic republic socialism news broadcast loss of father lenin single filmes contra o comunismo alexander 'alex' kerner christiane kerner lara wolfgangbecker in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
21641,the damned united,"drama england leeds united sport brighton soccer cup derby county management soccer team brian clough peter taylor don revie tomhooper in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10925,the return of the living dead,"comedy horror female nudity crematorium nudity punk company independent film undead decapitation zombie paramedic attic cemetary dismemberment warehouse stairs night of the living dead walking dead louisville burt wilson frank ernie kaltenbrunner dano'bannon in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
2293,mallrats,"romance comedy sex game show slacker shopping mall ex-boyfriend ex-girlfriend relationship jay and silent bob silent man coke bandleader aftercreditsstinger brodie bruce t.s. quint rene mosier kevinsmith in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
621,grease,"romance flying car street gang running graduation musical rivalry gossip makeover based on stage musical automobile racing nostalgic greaser wolf whistle school dance animated credits pep rally wrong side of the tracks mooning school principal danny zuko sandy olsson betty rizzo randalkleiser in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
792,platoon,"drama war action famous score hero mine vietnam war village gore jungle f word soldier battle combat 1960s staff sergeant bob barnes private first class chris taylor sergeant elias grodin oliverstone in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1777,fahrenheit 9/11,"documentary usa president jihad saudi arabia war on terror iraq government war steel helmet conspiracy theory himself (archive footage) (uncredited) himself himself (archive footage) michaelmoore in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
642,butch cassidy and the sundance kid,"history drama western crime wyoming historical figure loot sharing butch cassidy sundance kid etta place georgeroyhill in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
433,mary poppins,"comedy family fantasy london england dancing parents kids relationship bank brother sister relationship famous score confidence nanny laughing magic chimney sweeper musical live action and animation mary poppins bert/mr. dawes, sr. mr. george w. banks robertstevenson in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
16619,ordinary people,"drama post traumatic stress disorder depression suicide attempt grief dysfunctional family guilt death of son grieving calvin jarrett beth jarrett dr. tyrone c. berger robertredford in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1725,west side story,"crime drama music slum street gang love at first sight showdown puerto rican immigrant highway forbidden love musical rivalry feud interracial relationship sondheim attempted rape policeman based on stage musical obsessive love lifting female in air young love modern day adaptation shakespeare in modern dress maria tony riff robertwise jeromerobbins in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11977,caddyshack,"comedy golf underwear sport golf course gopher ty webb al czervik richter elihu smails haroldramis in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
20322,the brothers,"comedy drama romance independent film track and field gangster rap jackson smith derrick west brian palmer garyhardwick in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
16158,the wood,"comedy drama romance mike slim roland rickfamuyiwa in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
629,the usual suspects,"drama crime thriller law relatives theft criminal criminal mastermind hungarian sibling michael mcmanus dean keaton us customs agent dave kujan bryansinger in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10160,a nightmare on elm street 5: the dream child,"horror thriller nun baby monster asylum nightmare supernatural resurrection vision torture pregnancy birth disfigurement fetus womb dreams freddy krueger alice johnson greta gibson stephenhopkins in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11452,national lampoon’s van wilder,"comedy romance male nudity female nudity sex college locker room doggystyle flirting exposé pug bon bon fraternity pledge greek letter laxative van wilder gwen pearson vance wilder senior waltbecker in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
12163,the wrestler,"drama romance supermarket heart attack ambition daughter wrestling sport stripper steroids fame barbed wire wrestler redemption randy ""ram"" robinson cassidy stephanie darrenaronofsky in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
32275,duel in the sun,"western half breed pearl chavez jesse mccanles lewton 'lewt' maccanles kingvidor in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13785,best in show,"comedy illinois pet shop poodle independent film mockumentary terrier kimono dr. chuck nelken meg swan hamilton swan christopherguest in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1103,escape from new york,"science fiction action taxi street gang usa president war veteran hostage kidnapping liberation of prisoners anti hero gangster boss dystopia police operation attempt to escape cyberpunk reluctant hero snake plissken police commissioner bob hauk cabbie johncarpenter in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
36739,school daze,"comedy drama musical leeds dap julian spikelee in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
14144,daddy day camp,"comedy family competition grandfather grandson relationship vomit summer camp toilet rivalry colonel charlie hinton kim hinton phil fredsavage in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10622,mr. nice guy,"crime action comedy journalist martial arts cook drug dealer jackie giancarlo miki sammohung in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13370,a mighty wind,"comedy music mockumentary folk singer jonathan steinbloom alan barrows terry bohner christopherguest in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11191,mystic pizza,"comedy drama romance independent film commitment lobster portuguese american kat arujo daisy arujo jojo donaldpetrie in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10215,sliding doors,"comedy drama fantasy romance double life commercial fantasy chance marketing time travel in flagranti ambiguous ending alternative reality helen quilley james hamilton gerry peterhowitt in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
25066,tales from the hood,"crime horror thriller prison child abuse ku klux klan police brutality ghetto anthology evil doll murder hood dirty cop funeral home mr. simms duke metger carl rustycundieff in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1523,the last king of scotland,"drama dictator 1970s general kidnapping naivety luxury oscar award charisma polygamy uganda dictatorship idi amin dr. nicholas garrigan british diplomat kevinmacdonald in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11361,halloween 5: the revenge of michael myers,"horror thriller sheriff barn black sequel boogeyman masked killer slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michael myers loomis jamie rachel dominiqueothenin-girard in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
92591,bernie,"comedy crime drama prison visit funeral director funeral home amateur theater embezzlement missing persons case hidden corpse estranged family member jury trial hick stock broker corpse in freezer confession of crime duringcreditsstinger bernie tiede marjorie nugent danny buck davidson richardlinklater in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
57612,dolphins and whales: tribes of the ocean,"documentary dolphin whale killer whale imax 3d manatee conservation narrator (voice) narrator (voice) jean-jacquesmantello in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
12509,pollock,"drama romance artist success relationship problems alcoholism independent film falling in love jackson pollock lee krasner dan miller edharris in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
15256,200 cigarettes,"comedy drama romance new year's eve independent film relationship woman director lower east side bartender tom disco cabbie risabramongarcia in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
83686,the words,"drama thriller plagiarized book stolen novel plagiarized novel aspiring writer rory jansen dora jansen the old man brianklugman leesternthal in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
80304,casa de mi padre,"comedy western mexico organized crime drug lord padre aftercreditsstinger duringcreditsstinger armando alvarez onza sonia mattpiedmont in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
28053,city island,"drama comedy secret fetishism stripper family secrets convict chubby woman extramarital affair vince rizzo joyce rizzo tony raymonddefelitta in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
67913,the guard,"action comedy thriller crime prostitute blackmail drug smuggle rural ireland dry humour sergeant gerry boyle fbi agent wendell everett francis sheehy johnmichaelmcdonagh in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13991,college,"comedy sexuality college girlfriend vomit celebration fraternity frat party kevin brewer carter scott ashley debhagan in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1443,the virgin suicides,"drama romance michigan 1970s youth family woman director mr. lisbon mrs. lisbon lux lisbon sofiacoppola in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
8545,little voice,"comedy drama parents kids relationship voice loneliness independent film singer cowardliness carrier pigeon mari hoff ray say billy markherman in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
19556,miss march,"comedy romance sex first time virgin road trip playboy duringcreditsstinger eugene bell tucker cleigh cindi whitehall zachcregger trevormoore in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
231576,wish i was here,"drama comedy jew independent film homeschooling family struggling actor aidan bloom sarah bloom grace zachbraff in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
16172,simply irresistible,"comedy restaurant department store kitchen love crab chef irresistible amanda shelton tom bartlett jonathan bendel marktarlov in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13403,hedwig and the angry inch,"comedy music transvestism gay sex singer transgender glam rock self identity rock odyssey reference to kant military brat restaurant chain lgbt in the military child molestation theatrical manager hedwig yitzhak skszp johncameronmitchell in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
15797,only the strong,"action louis stevens kerrigan dianna sheldonlettich in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
347764,goddess of love,"mystery drama thriller horror venus christine chanel jonknautz in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13537,shattered glass,"drama history stephen glass charles 'chuck' lane caitlin avey billyray in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
20794,novocaine,"comedy crime thriller murder independent film drug dentist mike frank sangster jean noble davidatkins in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
31064,the business of strangers,"drama thriller rape sex airport authority assistant power revenge independent film trust nick harris patrickstettner in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
576,the wild bunch,"adventure western underdog robbery bounty hunter texas mexican revolution friendship honor gang shootout soldier steam locomotive righteous rage pike bishop dutch engstrom deke thornton sampeckinpah in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13990,the wackness,"drama coming of age marijuana summer dr. squires kristin squires luke shapiro jonathanlevine in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
11583,the first great train robbery,"thriller adventure drama crime public hanging strongbox gold theft british history historic figure piano playing eye patch horse carriage opening action scene unwanted kiss edward pierce robert agar miriam michaelcrichton in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
18602,morvern callar,"drama independent film woman director morvern callar lanna phimister tom boddington lynneramsay in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
27549,beastmaster 2: through the portal of time,"action adventure fantasy science fiction based on novel time travel sequel psychotronic sword and sandal beastmaster warrior time portal gun fight sword and sorcery dar jackie trent lyranna sylviotabet in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
59728,the 5th quarter,"drama american football loss of brother funeral sport prayer gymnasium coach based on true story number in title family relationships auto accident steven abbate maryanne abbate jon abbate rickbieber in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10930,the flower of evil,"drama return suppressed past bourgeoisie mayor elections suspense wealth family conflict françois vasseur michèle charpin-vasseur aunt line claudechabrol in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
32395,the greatest,"drama woman director allen brewer grace brewer rose shanafeste in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
58882,snow flower and the secret fan,"drama history fan duringcreditsstinger nina / lily snow flower / sophia arthur waynewang in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
7547,come early morning,"drama romance bar motel one-night stand beer blonde dog woman director lucy fowler kim cal percell joeylaurenadams in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
35944,lucky break,"action comedy james 'jimmy' hands annabel cliff petercattaneo in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
42222,julia,"drama friends playwright lillian hellman julia dashiell hammett fredzinnemann in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
13827,"surfer, dude","comedy surfing sport steve addington eddie zarno farmer bob s.r.bindler in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
44260,lake of fire,"documentary himself himself himself tonykaye in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9282,11:14,"crime drama thriller alcohol sex robbery secret gun ambulance vandalism chase arrest police cops murder crash connected jack aaron norma gregmarcks in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
38940,men of war,"action thriller asia island mercenary independent film jungle nick gunar loki po perrylang in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
35689,don mckay,"crime mystery thriller independent film don mckay sonny marie jakegoldberger in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
97614,deadfall,"crime drama thriller partner murder on the run fugitive crime family homecoming crime gone awry dishonesty siblings relations chases and races criminal heroes cons and scams murderous pair addison liza jay stefanruzowitzky in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
37206,a shine of rainbows,"drama family orphan rainbow maire alec tomás vicsarin in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
58626,the hit list,"action thriller jonas arbor allan campbell detective neil mckay williamkaufman in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
183894,emma,"romance comedy drama emma mr. woodhouse mr. knightley jimo'hanlon in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
837,videodrome,"horror mystery science fiction suicide tv show hallucination tv station radio presenter toronto dystopia brainwashing pittsburgh max renn bianca o'blivion nicki brand davidcronenberg in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
1555,the spanish apartment,"drama comedy romance paris barcelona spain alcohol roommate single travel crush student relationship break-up youth celebration group of friends xavier martine wendy cédricklapisch in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
244783,song one,"drama woman director franny james forester katebarker-froyland in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
